년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202307,20~30평,8425.6462,3911950,103,1532.1596342367188
202307,30~40평,1912.1479,735590,16,1269.4870517076633
202307,40~50평,417.94,134500,3,1061.9945446714837
202308,20평 미만,6084.7493,2499100,108,1355.3606884017388
202308,20~30평,10532.8778,4929018,131,1544.2844499724472
202308,30~40평,1205.4667,492300,10,1347.6855063686123
202308,40~50평,561.4150999999999,210400,4,1236.731965349703
202309,20평 미만,4114.283,1776200,76,1424.6613565474224
202309,20~30평,5707.9767,2447750,70,1415.138047077172
202309,30~40평,919.4018,323500,8,1161.1354252297526
202309,40~50평,134.3651,49500,1,1215.7174742548473
202310,20평 미만,4551.0002,1811112,86,1313.2650708299243
202310,20~30평,6148.4749,2559600,76,1373.7845786765754
202310,30~40평,1192.3019,466300,10,1290.60433435525
202310,40~50평,279.1,84000,2,993.1924041562162
202311,20평 미만,4705.9294,1917370,87,1344.5422704386513
202311,20~30평,5338.8103,2403850,66,1485.8563152168938
202311,30~40평,354.089,119300,3,1111.8391138950942
202311,40~50평,581.5801,207300,4,1176.2610171840472
202312,20평 미만,3726.4777,1582970,70,1401.8065907116525
202312,20~30평,6180.2077,2541300,77,1356.9592491203814
202312,30~40평,621.0436,215450,5,1144.8230043752162
202312,40~50평,435.9213,147500,3,1116.6006341052846
202401,20평 미만,4114.5192,1867849,78,1498.0855357291807
202401,20~30평,7664.8825,3295450,93,1418.806485291849
202401,30~40평,837.2578,335850,7,1323.7320691428615
202401,40~50평,554.5802,189500,4,1127.6096766527185
202401,50평 이상,167.26,43500,1,858.2446490493843
202402,20평 미만,5030.1981,2149130,93,1409.9104764879935
202402,20~30평,6657.4398,2971570,82,1472.9657788268696
202402,30~40평,1322.2227,460600,11,1149.5642904935755
202402,40~50평,279.1,87800,2,1038.122536725188
202402,50평 이상,167.26,47000,1,927.298816214277
202403,20평 미만,6993.9544,2793835,126,1318.2321434637893
202403,20~30평,10226.2229,4464850,127,1440.8061650993347
202403,30~40평,1769.7557,694350,15,1294.7295493948684
202403,40~50평,276.74,87150,2,1039.2245428922454
202403,50평 이상,167.26,43000,1,848.379768025828
202404,20평 미만,7056.3554,3104808,127,1452.0054361207485
202404,20~30평,9428.5439,4086700,115,1430.3491761861553
202404,30~40평,1805.7275,622550,15,1137.721500060225
202404,40~50평,431.8351,153100,3,1169.960477969484
