년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
201805,50평 이상,557.49,271700,3,1608.297906688909
201806,20평 미만,4215.0002,1565850,83,1225.932326171657
201806,20~30평,8633.1059,3672450,103,1403.79200028115
201806,30~40평,6296.0316,2938150,56,1540.001006348189
201806,40~50평,3142.0599,1506400,22,1582.1213338421712
201806,50평 이상,359.669,186000,2,1706.5690954738943
201807,20평 미만,3517.4385,1291750,71,1211.897521449202
201807,20~30평,7892.336,3301800,93,1380.5722412223706
201807,30~40평,5884.2833,2577750,53,1445.6433462338564
201807,40~50평,1856.3539,767550,13,1364.4569604965948
201807,50평 이상,527.1759999999999,296000,3,1852.891633913532
201808,20평 미만,5354.5354,2016000,101,1242.4607371164266
201808,20~30평,12019.8047,5054290,141,1387.639601165899
201808,30~40평,8962.4519,4210230,81,1550.218528927335
201808,40~50평,2408.3274,1020800,17,1398.7466986423854
201808,50평 이상,786.061,463150,4,1944.3720016639927
201809,20평 미만,4835.7127,1862080,94,1270.7256161020484
201809,20~30평,18102.7416,8307871,216,1514.465317231286
201809,30~40평,12230.5429,5639850,111,1521.7235369003936
201809,40~50평,3210.7096,1157900,23,1190.1014031290777
201809,50평 이상,959.1436,517000,5,1778.7743149201017
201810,20평 미만,7403.7813,2813750,139,1254.13955703959
201810,20~30평,16303.629500000001,7363800,192,1490.4987874019093
201810,30~40평,9955.5011,4873950,90,1615.592709843606
201810,40~50평,5284.2315,2314050,37,1445.123098789294
201810,50평 이상,938.6218,400300,5,1407.371957480638
201811,20평 미만,3900.7364,1532920,74,1296.8412836099358
201811,20~30평,9650.3889,4083378,114,1396.3320587007638
201811,30~40평,7011.9803,3245480,64,1527.3979021304438
201811,40~50평,3236.2996000000003,1707150,23,1740.7519995985538
201811,50평 이상,1280.816,582950,7,1501.9604689510436
201812,20평 미만,3440.1253,1346095,66,1291.2650303754924
201812,20~30평,8409.5694,3899595,100,1530.2404781866715
201812,30~40평,3572.5288,1700050,33,1570.3624278690208
201812,40~50평,1275.3345,565800,9,1464.039434360162
201812,50평 이상,179.169,120000,1,2210.203774090384
201901,20평 미만,3754.8391,1400726,70,1231.050299865046
201901,20~30평,13147.6429,6136881,160,1540.3298868118786
201901,30~40평,5972.8298,2899140,54,1601.7804491934457
201901,40~50평,2434.2842,959550,17,1300.799224675574
201901,50평 이상,391.77290000000005,275000,2,2316.392991960393
201902,20평 미만,3928.9863,1376350,74,1156.0119209374693
201902,20~30평,12255.5804,5457740,151,1469.5788703732055
201902,30~40평,3420.4507,1418850,31,1368.8853927934117
201902,40~50평,1417.0042,580700,10,1352.3671983470479
201902,50평 이상,830.845,622000,4,2470.496903754611
201903,20평 미만,3839.8597,1393062,76,1197.2063979316745
201903,20~30평,12714.5232,5242656,153,1360.7088939048851
201903,30~40평,4325.0618,1755950,40,1339.7808558481174
201903,40~50평,3285.7501,1384650,23,1390.6550592511583
201903,50평 이상,359.669,185000,2,1697.3939928100558
201904,20평 미만,5455.4715,1959822,102,1185.491043258131
201904,20~30평,12911.1271,5411705,156,1383.1965529949744
201904,30~40평,4300.6378,1923015,39,1475.5833425451451
201904,40~50평,3005.5666,1495100,21,1641.5640232360845
201904,50평 이상,900.8038,419500,5,1536.7941387458623
201905,20평 미만,5268.9265,1771680,105,1109.6271697849647
201905,20~30평,11089.2392,4411757,131,1312.8761890175476
201905,30~40평,4535.7289,1839450,42,1338.3041918576746
201905,40~50평,2129.612,957800,15,1484.1858516950506
201905,50평 이상,361.0,139500,2,1275.207756232687
201906,20평 미만,6199.8106,2320362,117,1235.0691164662353
201906,20~30평,13957.8828,5736422,167,1356.236677958064
201906,30~40평,5732.859,2484700,51,1430.265422540481
201906,40~50평,2391.5696000000003,1137750,17,1569.9208586695531
201906,50평 이상,359.669,175000,2,1605.6429661716745
201907,20평 미만,6463.6506,2293427,123,1170.9031889811617
201907,20~30평,16146.1655,7199166,191,1471.3863672461428
201907,30~40평,7015.8488,3387120,63,1593.1780057745827
201907,40~50평,3567.0398,1377500,25,1274.3760246241154
201907,50평 이상,1181.5126,706800,6,1974.1135219378953
201908,20평 미만,6721.4493,2598080,123,1275.5677559005019
201908,20~30평,19019.102,8735727,229,1515.7339762939387
201908,30~40평,8633.538,3999860,78,1528.8677712427975
201908,40~50평,2251.7682,848350,16,1243.2696225126547
201909,20평 미만,5678.3806,2326510,106,1352.0550207571503
201909,20~30평,20529.3384,10034546,244,1613.0087173194045
201909,30~40평,10675.5783,5073050,97,1568.16469605211
201909,40~50평,6287.4254,2947300,44,1546.911395561051
201909,50평 이상,720.7935,281800,4,1290.1614678822714
201910,20평 미만,8753.2724,3756020,161,1416.0265365442071
201910,20~30평,30853.5991,15382612,368,1645.2738442433445
201910,30~40평,18581.8752,9332840,170,1657.4415482028423
201910,40~50평,6180.1544,2909700,43,1553.6844839992991
201910,50평 이상,1712.5975,914900,9,1762.9186075537302
201911,20평 미만,9751.6362,4508650,176,1525.748571301296
201911,20~30평,36811.8682,20175800,439,1808.6596322215453
201911,30~40평,23267.1219,11614050,209,1647.2327417513552
201911,40~50평,7715.4449,3772900,54,1613.7202923968775
201911,50평 이상,915.8100000000001,448300,5,1615.3896550594554
201912,20평 미만,8511.73,3617780,157,1402.6142746539188
201912,20~30평,36453.1361,18710840,434,1693.8397791239693
201912,30~40평,25558.3694,13016439,230,1680.6333779650276
201912,40~50평,9941.7968,4828500,70,1602.7334213871682
201912,50평 이상,2288.6978,1447750,12,2087.4643214145617
202001,20평 미만,7801.5738,3437020,143,1453.8305078906
202001,20~30평,30030.5174,15752550,359,1731.0196260554605
202001,30~40평,21914.8523,11345450,198,1708.4297209705585
202001,40~50평,8784.0103,4221900,62,1586.094451642435
202001,50평 이상,1768.3596,885200,10,1651.9038322295985
202002,20평 미만,24927.7574,11899250,451,1575.2530149382792
202002,20~30평,82188.5042,41751308,984,1676.3818461122448
202002,30~40평,47907.7367,24096220,432,1659.8055236452026
202002,40~50평,18557.8216,8731050,132,1552.577970681645
202002,50평 이상,2552.458,1427300,14,1845.3153783529442
202003,20평 미만,16594.560699999998,6285145,317,1249.8660781059423
202003,20~30평,46285.4237,21502650,552,1533.0689302947874
202003,30~40평,21702.9877,10493636,198,1595.5867126994685
202003,40~50평,9265.4517,4090495,65,1456.8780818316716
202003,50평 이상,1769.7497,1014300,10,1891.335254923337
202004,20평 미만,13691.861499999999,5444900,258,1312.3248434845766
202004,20~30평,28570.9476,12791890,340,1477.4881670358038
202004,30~40평,13061.4567,6574653,118,1661.0976400511283
202004,40~50평,7622.5301,3620100,53,1567.2394655417627
