년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202111,20평 미만,7096.2078,3973850,143,1847.9877379013617
202111,20~30평,2681.074,1688200,33,2077.9210122510603
202111,30~40평,932.729,551500,8,1951.2098369408475
202111,40~50평,163.282,99000,1,2000.832914834458
202112,20평 미만,4992.4737,2693395,106,1780.3205453040243
202112,20~30평,3292.8121,1921950,40,1926.1454366011346
202112,30~40평,1546.6167,1010600,13,2156.306730685114
202112,40~50평,164.4,62000,1,1244.5255474452554
202201,20평 미만,3687.411,2006740,78,1795.9055825347375
202201,20~30평,2028.7126,1165000,24,1895.0441772777474
202201,30~40평,377.4373,228000,3,1993.4436792548058
202201,40~50평,134.965,80000,1,1956.0626829177934
202202,20평 미만,4718.4439,2392700,100,1673.4139829446735
202202,20~30평,2944.487,1719900,36,1927.558179064808
202202,30~40평,1116.3355999999999,798000,10,2358.968037926946
202202,40~50평,299.82500000000005,157000,2,1728.0080046693902
202203,20평 미만,7416.8692,3871400,150,1722.5084675889927
202203,20~30평,2664.1548,1511300,32,1871.9970776472899
202203,30~40평,951.8843,520750,8,1805.3402078382842
202203,40~50평,681.458,311800,5,1509.9096349298122
202204,20평 미만,8711.0783,4803150,180,1819.5675040597444
202204,20~30평,3619.9246,2071800,44,1888.696797717831
202204,30~40평,1098.4051,575300,9,1728.406031618025
202204,40~50평,942.1700000000001,498000,7,1744.2712037105828
202205,20평 미만,7322.1873,3878520,170,1747.990795045628
202205,20~30평,4338.1227,2486191,53,1891.2397982657335
202205,30~40평,1318.4506000000001,788500,11,1973.5665484926017
202205,40~50평,404.43,207000,3,1689.0438394777834
202205,50평 이상,171.67,62000,1,1191.8215180287762
202206,20평 미만,5337.3308,2700000,108,1669.3737626305644
202206,20~30평,4420.7211,2347850,54,1752.6337501816165
202206,30~40평,1066.8962999999999,636900,9,1969.9852741077088
202206,40~50평,561.3428,250500,4,1472.629558978934
202207,20평 미만,3736.2657,2028950,81,1792.0393081252225
202207,20~30평,2722.0874,1445900,33,1752.8717116136684
202207,30~40평,584.0912000000001,294900,5,1666.1267966372372
202208,20평 미만,4322.4913,2258807,92,1724.4830776177619
202208,20~30평,2450.4003000000002,1288200,30,1734.843078496195
202208,30~40평,347.2111,170500,3,1620.4839073405199
