년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
201906,20~30평,7051.1699,2398500,85,1122.5158537167001
201906,30~40평,1661.1485,573800,15,1139.8980885814842
201906,40~50평,270.02250000000004,80500,2,983.8069049801404
201907,20평 미만,8775.7194,2929120,172,1101.4591008914892
201907,20~30평,6938.0003,2353100,84,1119.2317186841287
201907,30~40평,1851.2099,586750,16,1045.9510831267703
201907,40~50평,563.0926,185700,4,1088.2934707364295
201907,50평 이상,234.03,53500,1,754.3904627611844
201908,20평 미만,9825.3818,3068390,194,1030.564227030852
201908,20~30평,9430.2518,3187537,115,1115.4391550817338
201908,30~40평,1826.3734,644600,16,1164.7015884046493
201908,40~50평,138.642,41700,1,992.5563682001125
201909,20평 미만,8063.5969000000005,2625430,159,1074.4484263592094
201909,20~30평,8347.0016,2851130,101,1127.1986577791
201909,30~40평,1541.0726,525400,14,1125.0735364446814
201909,40~50평,419.0325,111000,3,874.1565391705892
201910,20평 미만,12189.4604,4044080,245,1094.8363226972704
201910,20~30평,9494.7545,3372050,115,1171.9908081878261
201910,30~40평,1799.7526,610300,16,1119.0371387711843
201910,40~50평,568.0287,174600,4,1014.3501551946231
201911,20평 미만,11369.7494,3731700,225,1083.1030277589055
201911,20~30평,10155.716699999999,3332581,122,1082.8893346345512
201911,30~40평,1359.9892,449300,12,1090.2218929385615
201911,40~50평,832.4798,261800,6,1037.7909469995548
201912,20평 미만,12898.0644,4148800,255,1061.4802016339754
201912,20~30평,10550.1894,3632900,125,1136.336945761372
201912,30~40평,2563.9577,818450,23,1053.4046642033136
201912,40~50평,863.3474,247800,6,947.1737564739293
202001,20평 미만,11126.3772,3511745,223,1041.5572195413254
202001,20~30평,9287.5607,3180918,112,1130.224580927907
202001,30~40평,2138.6648,703350,19,1085.2822751840306
202001,40~50평,266.15250000000003,81000,2,1004.3114379913768
202002,20평 미만,17186.358,5698029,341,1094.094263601398
202002,20~30평,14427.907799999999,5095969,173,1165.5673111523488
202002,30~40평,3061.4261,1033150,28,1113.662354939745
202002,40~50평,279.1462,99500,2,1176.2653405276517
202002,50평 이상,192.108,58000,1,996.3145730526578
202003,20평 미만,16335.8519,5359280,324,1082.6263673460458
202003,20~30평,11012.4742,3730500,133,1117.8823011453683
202003,30~40평,1649.3725,576000,15,1152.4382757685119
202003,40~50평,583.8,161200,4,911.2024665981502
202004,20평 미만,13197.2985,4121406,267,1030.5624139667675
202004,20~30평,10931.8653,3759572,132,1134.9012505670007
202004,30~40평,2273.1423,750950,20,1090.1803199914057
202004,40~50평,145.7753,52000,1,1177.1541543732033
202005,20평 미만,19190.5053,6182925,391,1063.2160113053405
202005,20~30평,14749.1119,5141360,179,1150.3396350257535
202005,30~40평,4736.5649,1600300,41,1114.9409142477916
202005,40~50평,555.8352,180800,4,1073.4116874929834
202006,20평 미만,23590.3578,7599758,476,1063.1123789059272
202006,20~30평,16117.0376,5795900,194,1186.7236693671298
202006,30~40평,3575.8023,1295700,33,1195.762416730925
202006,40~50평,986.4973,342500,7,1145.7203177342703
202007,20평 미만,13937.3722,4673510,274,1106.5631869973306
202007,20~30평,13042.0501,4685080,156,1185.4550382381983
202007,30~40평,2764.3971,1044800,25,1247.2303635393046
202007,40~50평,716.7,208500,5,960.025115110925
202008,20평 미만,9354.8181,2979905,195,1051.1894934654047
202008,20~30평,8523.0521,3117750,103,1207.1467919338425
202008,30~40평,2798.1052,983300,25,1159.6740537132055
202008,40~50평,428.1562,144300,3,1112.1875614553753
202009,20평 미만,9109.778,2965840,180,1074.3699791586578
